id,periodo,central,agente,agente_descripcion,region,categoria_region,tipo_maquina,fuente_generacion,tecnologia,potencia_instalada_mw,fecha_proceso,lote_id_log,mes,indice_tiempo,anio
6457,2017-10-01 00:00:00,BARI,CTBARISG,CT BARILOCHE -SOENERGY,COMAHUE,Comahue,DI,Térmica,Motor Diesel,20,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6458,2017-10-01 00:00:00,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,BUENOS AIRES,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,620,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6604,2017-10-01 00:00:00,PILA,CTPILARG,CT PILAR - EPEC,CENTRO,Centro,TG,Térmica,Ciclos Combinados,330,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6459,2017-10-01 00:00:00,BLOP,CTBRILOG,CT BRIGADIER LOPEZ - ENARSA,LITORAL,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,280,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6460,2017-10-01 00:00:00,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,49.8,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6461,2017-10-01 00:00:00,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,582.6,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6462,2017-10-01 00:00:00,BSAS,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Ciclos Combinados,218.5,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6463,2017-10-01 00:00:00,BSAS,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TV,Térmica,Ciclos Combinados,103.1,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6464,2017-10-01 00:00:00,BVIL,CTBELLSG,CT BELL VILLE - SULLAIR,CENTRO,Centro,DI,Térmica,Motor Diesel,15.6,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6465,2017-10-01 00:00:00,CACHHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Cuyo,HI,Hidráulica,Hidráulica,120,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6466,2017-10-01 00:00:00,CADIHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,Noa,HR,Renovable,Hidráulica Renovable,12.6,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6467,2017-10-01 00:00:00,CALEHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,4.4,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6468,2017-10-01 00:00:00,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Comahue,TG,Térmica,Ciclos Combinados,176.1,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6469,2017-10-01 00:00:00,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Comahue,TV,Térmica,Ciclos Combinados,301,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6470,2017-10-01 00:00:00,CARL,EPECORDG,EPEC GENERACION,CENTRO,Centro,DI,Térmica,Motor Diesel,11.22,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6471,2017-10-01 00:00:00,CARRHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,17,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6472,2017-10-01 00:00:00,CASSHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,16.2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6473,2017-10-01 00:00:00,CAST,CTCASTAG,CT CASTELLI - AGGREKO,NORESTE,Nea,DI,Térmica,Motor Diesel,15,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6474,2017-10-01 00:00:00,CATA,EDECATKG,EDECAT GENERACION,NOROESTE,Noa,DI,Térmica,Motor Diesel,17.56,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6475,2017-10-01 00:00:00,CATD,CTCATASG,CT CATAMARCA - SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,19.2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6476,2017-10-01 00:00:00,CAVI,CTCAVISG,CT CAVIAHUE - SECCO,COMAHUE,Comahue,DI,Térmica,Motor Diesel,5,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6477,2017-10-01 00:00:00,CCOLHI,CHCARACG,C.H.LOS CARACOLES - EPSE,CUYO,Cuyo,HI,Hidráulica,Hidráulica,121.4,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6478,2017-10-01 00:00:00,CCORHI,AESJURAG,AES JURAMENTO,NOROESTE,Noa,HI,Hidráulica,Hidráulica,100.5,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6479,2017-10-01 00:00:00,CDPI,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Cuyo,TG,Térmica,Turbina a gas,14,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6480,2017-10-01 00:00:00,CEJEHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,1.1,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6481,2017-10-01 00:00:00,CERE,CTCERSSG,CT CERES - SECCO,LITORAL,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,18,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6482,2017-10-01 00:00:00,CERI,ECOENERG,ECOENERGÍA - PETROBRAS,BUENOS AIRES,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,13.2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6483,2017-10-01 00:00:00,CESPHI,CHCESPEG,CENTRAL HIDRAULICA CESPEDES,COMAHUE,Comahue,HR,Renovable,Hidráulica Renovable,5.2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6484,2017-10-01 00:00:00,CHAR,CTCHARSG,CT CHARATA - SULLAIR,NORESTE,Nea,DI,Térmica,Motor Diesel,19.8,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6485,2017-10-01 00:00:00,CHI1FV,CFCHIM1G,C.FOTOV. CHIMBERAS 1-ENARSA,CUYO,Cuyo,FV,Renovable,Solar,2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6486,2017-10-01 00:00:00,CHIL,EDELARFG,EDELAR GENERACION,NOROESTE,Noa,DI,Térmica,Motor Diesel,5.04,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6487,2017-10-01 00:00:00,CHLE,CTCHILSG,CT CHILECITO - SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,10,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6488,2017-10-01 00:00:00,CHOCHI,HCHOCONG,HIDROELECTRICA EL CHOCON SA,COMAHUE,Comahue,HI,Hidráulica,Hidráulica,1290,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6489,2017-10-01 00:00:00,CIPO,CTCIPOAG,CT CIPOLLETI - AGGREKO,COMAHUE,Comahue,DI,Térmica,Motor Diesel,5,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6490,2017-10-01 00:00:00,CIPOHI,CHCIPOLG,CENTRAL HIDRAULICA CIPOLLETTI,COMAHUE,Comahue,HR,Renovable,Hidráulica Renovable,5.4,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6491,2017-10-01 00:00:00,COLB,CTCOLBUG,CT COLON BS.AS - SULLAIR,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,15.3,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6492,2017-10-01 00:00:00,CONDHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Cuyo,HI,Hidráulica,Hidráulica,54.4,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6493,2017-10-01 00:00:00,COROHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,6.64,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6494,2017-10-01 00:00:00,CORR,CTCORRAG,CT CORRIENTES - AGGREKO,NORESTE,Nea,DI,Térmica,Motor Diesel,20,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6495,2017-10-01 00:00:00,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Ciclos Combinados,528.8,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6496,2017-10-01 00:00:00,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TV,Térmica,Ciclos Combinados,322.2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6497,2017-10-01 00:00:00,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,1131,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6498,2017-10-01 00:00:00,CPIEHI,CASAPIEG,CENTRAL CASA DE PIEDRA,COMAHUE,Comahue,HI,Hidráulica,Hidráulica,60,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6499,2017-10-01 00:00:00,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Patagonia,TG,Térmica,Turbina a gas,73,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6500,2017-10-01 00:00:00,CSAR,CTCSARSG,CT CAPITAN SARMIENTO - SECCO,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,5,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6501,2017-10-01 00:00:00,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,LITORAL,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,21.12,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6502,2017-10-01 00:00:00,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,LITORAL,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,20.67,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6503,2017-10-01 00:00:00,CVIEHI,CVIENTOG,HIDR.CUESTA DEL VIENTO - EPSE,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,10.55,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6504,2017-10-01 00:00:00,DFUN,EPECORDG,EPEC GENERACION,CENTRO,Centro,TG,Térmica,Turbina a gas,32,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6505,2017-10-01 00:00:00,DIADEO,HYCHICOG,HYCHICO P. EOLICO DIADEMA,PATAGONICA,Patagonia,EO,Renovable,Eólica,6.3,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6506,2017-10-01 00:00:00,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,55,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6507,2017-10-01 00:00:00,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Ciclos Combinados,512.9,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6508,2017-10-01 00:00:00,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,72,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6509,2017-10-01 00:00:00,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TV,Térmica,Ciclos Combinados,284.6,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6510,2017-10-01 00:00:00,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,567,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6511,2017-10-01 00:00:00,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Patagonia,TG,Térmica,Ciclos Combinados,42,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6512,2017-10-01 00:00:00,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Patagonia,TV,Térmica,Ciclos Combinados,21,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6513,2017-10-01 00:00:00,EMBA,NUCLEOEG,NUCLEOELECTRICA ARG. SA,CENTRO,Centro,NU,Nuclear,Nuclear,648,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6514,2017-10-01 00:00:00,ENSE,LAPLATAC,LA PLATA COGENERACION SA,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,128,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6515,2017-10-01 00:00:00,ESCAHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,Noa,HR,Renovable,Hidráulica Renovable,24,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6516,2017-10-01 00:00:00,ESQD,CTESQUSG,CT ESQUINA - SOENERGY,NORESTE,Nea,DI,Térmica,Motor Diesel,16.5,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6517,2017-10-01 00:00:00,ETIGHI,HIDIAMAG,H. DIAMANTE SA,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,14,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6518,2017-10-01 00:00:00,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,Comahue,TG,Térmica,Turbina a gas,62.9,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6519,2017-10-01 00:00:00,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,NORESTE,Nea,DI,Térmica,Motor Diesel,30,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6520,2017-10-01 00:00:00,FRIA,CTFRIASG,GENERACION FRIAS S.A.,NOROESTE,Noa,TG,Térmica,Turbina a gas,60,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6521,2017-10-01 00:00:00,FSIMHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,10.5,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6522,2017-10-01 00:00:00,FUTAHI,HFUTALEG,HIDROELECTRICA FUTALEUFU SA,PATAGONICA,Patagonia,HI,Hidráulica,Hidráulica,472,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6523,2017-10-01 00:00:00,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Ciclos Combinados,593.02,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6524,2017-10-01 00:00:00,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,Gba - Litoral - Buenos Aires,TV,Térmica,Ciclos Combinados,275.2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6525,2017-10-01 00:00:00,GEBA,GENELBAG,GENELBA - PETROBRAS,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Ciclos Combinados,437.4,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6526,2017-10-01 00:00:00,GEBA,GENELBAG,GENELBA - PETROBRAS,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TV,Térmica,Ciclos Combinados,236.2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6527,2017-10-01 00:00:00,GEBA,GENELPLG,GENELBA PLUS- PETROBRAS,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,164.55,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6528,2017-10-01 00:00:00,GOYD,CTGOYASG,CT GOYA - SECCO,NORESTE,Nea,DI,Térmica,Motor Diesel,13,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6529,2017-10-01 00:00:00,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,NOROESTE,Noa,TV,Térmica,Turbovapor,261,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6530,2017-10-01 00:00:00,GUEM,CTGUEPLG,C.TERMICA GUEMES S.A.PLUS,NOROESTE,Noa,TG,Térmica,Turbina a gas,100,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6531,2017-10-01 00:00:00,HON1FV,CFCAHO1G,C.FOTOV. CAÑADA HONDA I-ENARSA,CUYO,Cuyo,FV,Renovable,Solar,2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6532,2017-10-01 00:00:00,HON2FV,CFCAHO2G,C.FOTOV. CAÑADA HONDA 2-ENARSA,CUYO,Cuyo,FV,Renovable,Solar,3,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6533,2017-10-01 00:00:00,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,NOROESTE,Noa,TG,Térmica,Turbina a gas,120,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6534,2017-10-01 00:00:00,INTA,CTINTASG,CT INTA CATAMARCA - SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,7,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6535,2017-10-01 00:00:00,ISVE,CTISLAAG,CT ISLA VERDE - AGGREKO,CENTRO,Centro,DI,Térmica,Motor Diesel,24.5,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6536,2017-10-01 00:00:00,ITAT,CTITATTG,CT ITATI - TURBODISEL,NORESTE,Nea,DI,Térmica,Motor Diesel,7.2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6537,2017-10-01 00:00:00,JUAR,CTJUARSG,CT ING JUAREZ - SECCO,NORESTE,Nea,DI,Térmica,Motor Diesel,4,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6538,2017-10-01 00:00:00,JUNI,CTJUNISG,CT JUNIN - SOENERGY,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,22,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6539,2017-10-01 00:00:00,LBAN,GELABANG,GENERACION LA BANDA S.A.,NOROESTE,Noa,TG,Térmica,Turbina a gas,26,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6540,2017-10-01 00:00:00,LBLA,CTLBLASG,CT LAGUNA BLANCA - SECCO,NORESTE,Nea,DI,Térmica,Motor Diesel,7,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6541,2017-10-01 00:00:00,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,CUYO,Cuyo,TG,Térmica,Turbina a gas,45.6,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6542,2017-10-01 00:00:00,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Cuyo,TG,Térmica,Ciclos Combinados,54,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6543,2017-10-01 00:00:00,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Cuyo,TV,Térmica,Ciclos Combinados,30,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6544,2017-10-01 00:00:00,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Cuyo,TV,Térmica,Turbovapor,120,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6545,2017-10-01 00:00:00,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,CUYO,Cuyo,TG,Térmica,Ciclos Combinados,195.82,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6546,2017-10-01 00:00:00,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,CUYO,Cuyo,TV,Térmica,Ciclos Combinados,94.39,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6547,2017-10-01 00:00:00,LDCUHI,PAHCTMEG,PAH CT MENDOZA - ENARSA,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,1,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6548,2017-10-01 00:00:00,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Comahue,TG,Térmica,Ciclos Combinados,375,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6549,2017-10-01 00:00:00,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Comahue,TG,Térmica,Turbina a gas,105,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6550,2017-10-01 00:00:00,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Comahue,TV,Térmica,Ciclos Combinados,165,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6551,2017-10-01 00:00:00,LDLA,CTLLATAG,CT LOMA DE LA LATA II(NEUQEUN),COMAHUE,Comahue,TG,Térmica,Turbina a gas,105,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6552,2017-10-01 00:00:00,LEVA,EPECORDG,EPEC GENERACION,CENTRO,Centro,DI,Térmica,Motor Diesel,10.78,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6553,2017-10-01 00:00:00,LEVA,EPECORDG,EPEC GENERACION,CENTRO,Centro,TG,Térmica,Turbina a gas,53.5,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6554,2017-10-01 00:00:00,LIBE,CTLIBESG,CT LIBERTADOR GSM - SULLAIR,NOROESTE,Noa,DI,Térmica,Motor Diesel,15.26,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6555,2017-10-01 00:00:00,LINC,CTLINCSG,CT LINCOLN - SOENERGY,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,15,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6556,2017-10-01 00:00:00,LMADHI,HIDMADEG,HIDROELECTRICA LAS MADERAS,NOROESTE,Noa,HR,Renovable,Hidráulica Renovable,30.6,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6557,2017-10-01 00:00:00,LMO1HI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HI,Hidráulica,Hidráulica,52,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6558,2017-10-01 00:00:00,LMO2HI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,4.5,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6559,2017-10-01 00:00:00,LOBO,CTLOBOSG,CT LOBOS BS.AS - SULLAIR,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,19.68,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6560,2017-10-01 00:00:00,LOM4EO,CELOMABG,C.EOLICA LOMA BLANCA IV-ENARSA,PATAGONICA,Patagonia,EO,Renovable,Eólica,50,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6561,2017-10-01 00:00:00,LPAL,CTLPALTG,CT LAS PALMAS -TURBODISEL,NORESTE,Nea,DI,Térmica,Motor Diesel,7.2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6562,2017-10-01 00:00:00,LPAZ,CTLAPAZG,CT LA PAZ Entre Rios - ENARSA,LITORAL,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,10.8,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6563,2017-10-01 00:00:00,LPLA,CTLAPLSG,CT LA PLATA - SULLAIR,GRAN BS.AS.,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,40.4,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6564,2017-10-01 00:00:00,LQUIHI,HRHONDOG,HIDROELECTRICA RIO HONDO SA,NOROESTE,Noa,HR,Renovable,Hidráulica Renovable,2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6565,2017-10-01 00:00:00,LREYHB,HIDIAMAG,H. DIAMANTE SA,CUYO,Cuyo,HB,Hidráulica,Hidráulica,224,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6566,2017-10-01 00:00:00,LRID,CTLARISG,CT LA RIOJA - SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,19.2,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6567,2017-10-01 00:00:00,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,Noa,DI,Térmica,Motor Diesel,4,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6568,2017-10-01 00:00:00,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,Noa,TG,Térmica,Turbina a gas,88,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6569,2017-10-01 00:00:00,LRIP,EDELARFG,EDELAR GENERACION,NOROESTE,Noa,DI,Térmica,Motor Diesel,6.66,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6570,2017-10-01 00:00:00,LRIS,CTLARSSG,CT LA RIOJA SUR- SECCO,NOROESTE,Noa,DI,Térmica,Motor Diesel,10,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6571,2017-10-01 00:00:00,LUJAHI,PAHLUJAG,PAH LA LUJANITA - ENARSA,CUYO,Cuyo,HR,Renovable,Hidráulica Renovable,1.7,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6572,2017-10-01 00:00:00,LVAR,EPECORDG,EPEC GENERACION,CENTRO,Centro,DI,Térmica,Motor Diesel,5.6,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6573,2017-10-01 00:00:00,LVINHI,EPECORDG,EPEC GENERACION,CENTRO,Centro,HR,Renovable,Hidráulica Renovable,16,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6574,2017-10-01 00:00:00,MAGD,CTMAGAPG,CT MAGDALENA - APR ENERGY,GRAN BS.AS.,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,25,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6575,2017-10-01 00:00:00,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,GRAN BS.AS.,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,40,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6576,2017-10-01 00:00:00,MDAJ,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,30,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6577,2017-10-01 00:00:00,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TG,Térmica,Turbina a gas,120.88,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6578,2017-10-01 00:00:00,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Gba - Litoral - Buenos Aires,TV,Térmica,Turbovapor,56,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6579,2017-10-01 00:00:00,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,BUENOS AIRES,Gba - Litoral - Buenos Aires,DI,Térmica,Motor Diesel,20,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6580,2017-10-01 00:00:00,MJUA,EPECORDG,EPEC GENERACION,CENTRO,Centro,DI,Térmica,Motor Diesel,13.164,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6581,2017-10-01 00:00:00,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),CENTRO,Centro,TG,Térmica,Turbina a gas,120,2018-10-08 19:31:11.951688,27,10,2017-10,2017
6582,2017-10-01 00:00:00,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,CENTRO,Centro,TG,Térmica,Turbina a gas,60,2018-10-08 19:31:11.951688,27,10,2017-10,2017
